,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
34,12.58,24.040000000000003,32.196666666666665,21.266666666666666,12.72,14.68,25.035,32.1725,40.45,15.766666666666666,21.0,38.8775,25.9,30.8775,21.35,21.52,32.715,30.02,23.185,18.44333333333333,15.454999999999998,16.243333333333332,21.856666666666666,25.866666666666664,12.87
35,12.38,28.790000000000003,36.2,24.18,12.105,15.863333333333337,26.8775,30.185,36.08,18.19333333333333,31.76666666666667,34.5125,25.22,29.4875,23.28,21.466666666666665,31.79,34.0875,18.6975,23.85,12.24,24.433333333333337,22.236666666666668,23.406666666666663,12.85
36,16.625,22.863333333333333,36.06666666666667,21.736666666666665,9.655,15.69,22.475,33.4525,34.552499999999995,19.756666666666664,30.67333333333333,31.355,28.2225,26.04,18.79,18.363333333333333,30.2075,35.8875,16.645,22.633333333333336,9.945,24.22666666666667,23.183333333333334,20.343333333333334,8.99
37,17.4,21.80666666666667,35.85,18.933333333333334,9.95,14.143333333333333,25.9925,35.4375,33.3525,25.76333333333333,27.676666666666662,36.1125,31.9975,31.8675,18.76333333333333,17.273333333333333,31.215,33.4175,25.0575,15.966666666666669,13.305,20.863333333333333,21.15,17.37666666666667,6.065
38,13.615,22.166666666666668,34.12,20.416666666666668,9.62,17.19,28.555,29.9325,32.0,26.01,23.46,41.81,31.2425,37.49,20.386666666666667,20.126666666666665,34.1975,28.325,28.6225,13.059999999999995,10.645,20.993333333333336,18.44,16.46666666666667,4.32
39,12.22,24.76,38.00666666666667,19.86,15.1,23.286666666666665,28.105,29.38,30.3375,20.726666666666663,21.906666666666663,35.6575,31.315,35.0075,23.290000000000003,23.916666666666668,32.9475,27.195,26.475,18.860000000000003,14.235,24.203333333333333,22.876666666666665,15.936666666666667,4.35
40,9.245,25.256666666666664,38.16666666666666,18.556666666666665,13.755,27.26,28.4475,30.605,29.172500000000003,16.233333333333334,21.78,30.44,36.8375,31.7975,28.786666666666672,22.24333333333333,30.585,29.8225,25.4975,18.313333333333333,14.965,25.680000000000003,22.82333333333333,15.21,5.755000000000001
41,23.79,24.30666666666666,27.399999999999995,18.75333333333333,11.920000000000002,20.743333333333336,23.380000000000003,30.9,30.155,15.46,21.850000000000005,33.5175,41.53,30.03,26.363333333333333,20.28333333333333,31.85,32.83,24.5,16.0,15.535,23.19,18.973333333333333,17.753333333333334,14.645
42,23.95,22.866666666666664,26.93,16.826666666666664,9.775,20.14666666666667,23.8275,30.4525,33.912499999999994,16.793333333333333,21.570000000000004,43.5725,39.345,32.0625,23.37333333333333,20.1,36.9975,33.614999999999995,27.7875,17.406666666666666,12.16,24.00333333333333,15.646666666666668,17.393333333333334,13.035
43,14.329999999999998,27.986666666666665,32.47,14.876666666666669,11.39,18.986666666666665,26.125,29.5825,30.3525,20.953333333333333,23.5,40.425,32.8675,30.9475,23.99,23.966666666666665,32.76,30.885,29.3125,20.41,7.03,20.416666666666668,21.346666666666664,20.25333333333333,9.565
44,9.82,30.093333333333334,38.09666666666666,21.21666666666667,7.0600000000000005,22.84,26.105,32.585,25.94,25.043333333333333,30.840000000000003,37.0675,30.4875,28.6,25.67,24.723333333333333,34.535,31.64,29.1175,27.899999999999995,4.275,21.2,29.26333333333333,21.473333333333333,5.555
45,13.415,27.066666666666663,34.11666666666667,22.826666666666668,11.575,20.006666666666664,25.0725,33.3225,21.3375,20.27,31.040000000000003,34.925,32.455000000000005,25.7825,26.063333333333333,20.9,30.6975,30.3075,26.5975,29.213333333333328,6.915,19.82333333333333,25.723333333333333,20.06,11.51
46,14.84,25.71333333333333,31.06,19.093333333333334,18.0,16.876666666666665,29.17,36.105,23.735,17.900000000000002,26.19666666666667,40.275,33.0,30.9575,26.076666666666668,19.8,33.432500000000005,32.150000000000006,29.6325,26.316666666666663,13.395,19.513333333333332,20.063333333333333,18.936666666666667,16.445
47,10.485,28.663333333333338,29.22,18.406666666666663,13.544999999999998,14.216666666666669,28.8625,35.3125,30.2425,18.21333333333333,20.96666666666667,42.595,33.6925,29.585,25.33,20.94666666666667,33.8525,31.4075,36.07,19.616666666666664,14.225,19.36,19.266666666666666,20.006666666666668,12.275
48,14.13,28.46333333333333,33.27,20.19,15.55,14.04,25.71,33.805,31.0575,20.77,25.886666666666667,37.14,36.8325,24.8175,31.95,24.94,29.1625,29.71,33.01,16.30666666666667,16.495,21.343333333333334,24.776666666666667,20.85333333333333,10.87
49,13.03,29.636666666666667,34.49333333333333,21.21333333333333,16.3,14.073333333333332,25.855,30.7,29.4425,21.126666666666665,29.15,33.68,38.38,25.85,33.82333333333333,25.273333333333337,27.377500000000005,34.425,27.09,17.88,10.955,20.956666666666667,24.313333333333333,21.30333333333333,7.385
